Sales_ID,Car_Brand,Car_Model,Car_Variant,Year,Selling_Price,km_Driven,Mileage,Engine,Max_Power,Seats,Fuel,Transmission,Owner,Seller_Type,Sold,City_Name,City_Code,State_Name,State_Code,Region,Region_Code,Postal_Code
3744,Toyota,Etios,GD,2015,450000,25000,23.59,1364.0,67.04,5,Diesel,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3745,Maruti,Ritz,LXi,2016,270000,82000,18.5,1197.0,85.8,5,Petrol,Manual,Third Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3746,Maruti,Ertiga,VDI,2012,459999,87000,20.77,1248.0,88.76,7,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
3747,Maruti,Alto,VXI,2015,240000,80000,23.95,998.0,67.05,5,Petrol,Manual,Second Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3748,Renault,Duster,RxZ,2012,320000,110000,19.01,1461.0,108.45,5,Diesel,Manual,Third Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3749,Tata,Manza,IV,2011,149000,148000,21.12,1248.0,88.8,5,Diesel,Manual,Second Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
3750,Mahindra,Scorpio,BSIV,2018,1500000,40000,16.36,2179.0,140.0,7,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3751,Hyundai,Accent,Executive,2011,180000,70000,16.36,1495.0,93.7,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3752,Hyundai,Santro,LPG,2012,185000,70000,13.45,1086.0,62.1,5,LPG,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3753,Maruti,800,AC,2008,65000,40000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
3754,Tata,Indigo,LX,2010,130000,120000,17.0,1405.0,70.0,5,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
3755,Ford,Fiesta,CLXI,2012,330000,60000,17.8,1399.0,67.0,5,Diesel,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
3756,Tata,Manza,Quadrajet,2011,190000,90000,18.8,1248.0,90.0,5,Diesel,Manual,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3757,Maruti,Swift,VDI,2014,501000,68000,22.9,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3758,Honda,Amaze,DTEC,2017,600000,24500,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Dealer,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
3759,Mahindra,XUV500,WD,2012,570000,77000,15.1,2179.0,140.0,7,Diesel,Manual,Second Owner,Dealer,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
3760,Honda,Amaze,iDTEC,2015,450000,85000,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3761,Toyota,Etios,V,2011,285000,45500,16.78,1496.0,88.73,5,Petrol,Manual,First Owner,Dealer,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3762,Maruti,Swift,VDI,2014,490000,67000,28.4,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Surat,CT14,Gujarat,ST07,West,R3,395101
3763,Maruti,Swift,VDI,2014,500000,77000,28.4,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3764,Hyundai,EON,Plus,2016,275000,47000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Dealer,N,Patna,CT13,Bihar,ST04,East,R2,800002
3765,Tata,Tiago,XT,2017,440000,57000,23.84,1199.0,84.48,5,Petrol,Manual,First Owner,Dealer,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
3766,Hyundai,i20,Option,2018,825000,71500,22.54,1396.0,88.73,5,Diesel,Manual,First Owner,Dealer,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3767,Toyota,Etios,GD,2012,411000,110000,23.59,1364.0,67.04,5,Diesel,Manual,First Owner,Dealer,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3768,Maruti,Swift,VDI,2013,470000,82000,26.59,1248.0,74.0,5,Diesel,Manual,Second Owner,Dealer,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3769,Maruti,Swift,VDI,2013,445000,70000,28.4,1248.0,74.0,5,Diesel,Manual,Second Owner,Dealer,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3770,Maruti,Baleno,Diesel,2017,752000,28000,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3771,Skoda,Rapid,Package,2016,650000,125000,21.14,1498.0,103.52,5,Diesel,Manual,Second Owner,Dealer,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3772,Maruti,Swift,VDI,2013,450000,67000,28.4,1248.0,74.0,5,Diesel,Manual,Second Owner,Dealer,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3773,Honda,City,MT,2011,350000,93500,17.0,1497.0,118.0,5,Petrol,Manual,Third Owner,Dealer,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
3774,Maruti,Swift,VXI,2012,511000,8500,22.0,1197.0,81.8,5,Petrol,Manual,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3775,Maruti,Baleno,,2016,700000,80000,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
3776,Toyota,Innova,BSIV,2016,1800000,30000,11.36,2755.0,171.5,7,Diesel,Automatic,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3777,Ford,Figo,Trend,2018,550000,14200,18.16,1196.0,86.8,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3778,Ford,Fiesta,Edition,2007,142000,97000,16.6,1388.0,68.0,5,Petrol,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3779,Tata,New,,2012,725000,90000,13.93,2179.0,138.0,7,Diesel,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
3780,Hyundai,i20,Option,2017,630000,30000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
3781,Hyundai,i20,,2015,480000,50000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
3782,Maruti,Alto,VXI,2016,330000,30000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3783,Maruti,Gypsy,BSIV,2017,500000,20000,11.96,1298.0,80.0,8,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
3784,Volkswagen,Polo,L,2012,300000,60300,22.07,1199.0,73.9,5,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
3785,Tata,Zest,XM,2015,400000,35000,23.0,1248.0,88.7,5,Diesel,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3786,Tata,Safari,,2011,320000,80000,13.93,2179.0,138.03,7,Diesel,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3787,Hyundai,i10,L,2008,180000,44391,19.81,1086.0,68.05,5,Petrol,Manual,Second Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3788,Maruti,Baleno,,2016,530000,58000,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3789,Mahindra,Bolero,Edition,2015,600000,40000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
3790,Maruti,Ertiga,ZDI,2017,780000,66000,24.52,1248.0,88.5,7,Diesel,Manual,Second Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3791,Honda,City,SV,2016,700000,110000,26.0,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3792,Chevrolet,Beat,Diesel,2013,175000,56315,25.44,936.0,57.6,5,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3793,Mahindra,Bolero,SLE,2017,735000,70000,16.5,1493.0,70.0,7,Diesel,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
3794,Toyota,Etios,GD,2013,325000,120000,23.59,1364.0,67.06,5,Diesel,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3795,Chevrolet,Tavera,BSII,2006,225000,100000,14.8,2499.0,80.0,10,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
3796,Tata,Zest,XM,2015,350000,90000,23.0,1248.0,88.7,5,Diesel,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
3797,Maruti,Wagon,BSIII,2006,110000,120000,17.3,1061.0,57.5,5,LPG,Manual,Third Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
3798,Maruti,Zen,BSIII,2007,85000,160000,18.2,998.0,67.1,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3799,Toyota,Corolla,AE,2006,150000,100000,13.4,1794.0,125.0,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3800,Maruti,Swift,VDi,2009,225000,120000,19.3,1248.0,73.9,5,Diesel,Manual,Third Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3801,Tata,Indica,L,2010,111000,100000,18.0,1248.0,75.0,5,Diesel,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3802,Maruti,Wagon,Minor,2007,150000,70000,18.9,1061.0,67.0,5,Petrol,Manual,Third Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3803,Hyundai,EON,Plus,2017,300000,15151,21.1,814.0,55.2,5,Petrol,Manual,Second Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3804,Mahindra,Scorpio,Plus,2015,630000,60000,15.4,1997.0,120.0,7,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3805,Hyundai,i10,Era,2011,206000,100000,19.81,1086.0,68.05,5,Petrol,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3806,Maruti,Wagon,LXI,2006,70000,110000,18.9,998.0,67.1,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3807,Hyundai,Grand,AT,2019,567000,7000,18.9,1197.0,81.86,5,Petrol,Automatic,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
3808,Maruti,Wagon,LXI,2005,65000,35000,18.9,998.0,67.1,5,Petrol,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3809,Maruti,Swift,VDI,2016,550000,60000,26.59,1248.0,74.0,5,Diesel,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3810,Hyundai,i10,Magna,2010,140000,70000,20.36,1197.0,78.9,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3811,Renault,KWID,RXT,2016,300000,30000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3812,Ford,EcoSport,BSIV,2013,500000,70000,15.85,1499.0,110.4,5,Petrol,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3813,Hyundai,Grand,Sportz,2015,400000,128000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3815,Toyota,Innova,STR,2012,850000,120000,12.8,2494.0,102.0,8,Diesel,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3816,Maruti,Swift,BSIV,2014,570000,15000,25.2,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3817,Maruti,Swift,VDI,2017,699000,60000,28.4,1248.0,74.02,5,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
3818,Honda,Brio,Edition,2013,355000,80000,19.4,1198.0,86.8,5,Petrol,Manual,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3819,Maruti,Swift,Optional,2016,690000,80000,26.59,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
3820,Ford,Fiesta,ZXI,2006,180000,114321,17.8,1399.0,68.0,5,Diesel,Manual,Second Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
3821,Tata,Indica,LX,2013,200000,120000,19.4,1405.0,70.0,5,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3822,Mahindra,Scorpio,BSIV,2012,575000,120000,12.05,2179.0,120.0,8,Diesel,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3823,Toyota,Etios,GD,2014,415000,146000,23.59,1364.0,67.06,5,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
3824,Hyundai,i10,LPG,2012,350000,30000,19.2,1086.0,68.05,5,LPG,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
3825,Hyundai,EON,Plus,2017,350000,20000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3826,Toyota,Platinum,GD,2017,632000,150000,23.59,1364.0,67.05,5,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
3827,Maruti,Eeco,BSIV,2014,325000,70000,21.94,1196.0,61.7,5,CNG,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3828,Hyundai,Elantra,SX,2013,511000,90000,16.3,1797.0,147.5,5,Petrol,Manual,Second Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3829,Honda,City,MT,2010,300000,100000,17.0,1497.0,118.0,5,Petrol,Manual,Third Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3830,Maruti,Wagon,LXI,2005,70000,188000,18.9,998.0,67.1,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3831,Hyundai,i10,L,2008,180000,100000,19.81,1086.0,68.05,5,Petrol,Manual,Third Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
3832,Jaguar,XE,Prestige,2017,2711000,9000,13.6,1999.0,177.0,5,Diesel,Automatic,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3833,Lexus,ES,h,2019,5150000,20000,22.37,2487.0,214.56,5,Petrol,Automatic,First Owner,Dealer,N,Patna,CT13,Bihar,ST04,East,R2,800002
3834,Jaguar,XF,Portfolio,2017,3200000,45000,19.33,1999.0,177.0,5,Diesel,Automatic,First Owner,Dealer,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3835,Tata,Safari,EX,2015,503000,110000,14.1,2179.0,147.94,7,Diesel,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3836,Volvo,XC40,BSIV,2019,3800000,20000,18.0,1969.0,190.0,5,Diesel,Automatic,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3837,Toyota,Camry,Hybrid,2016,2000000,68089,19.16,2494.0,157.7,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3838,Maruti,Wagon,LXI,2013,225000,58343,21.79,998.0,67.05,5,Petrol,Manual,First Owner,Trustmark Dealer,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3839,Maruti,Baleno,,2018,740000,38817,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
3840,Honda,Jazz,VX,2016,550000,56494,18.2,1199.0,88.7,5,Petrol,Manual,First Owner,Trustmark Dealer,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3841,Toyota,Innova,Seater,2013,750000,79328,12.99,2494.0,100.6,7,Diesel,Manual,Second Owner,Trustmark Dealer,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
3842,Maruti,Swift,VXI,2019,650000,5621,22.0,1197.0,81.8,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
3843,Toyota,Etios,VX,2017,625000,25538,16.78,1496.0,88.73,5,Petrol,Manual,First Owner,Trustmark Dealer,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
3844,Maruti,Swift,ZXI,2018,600000,69779,22.0,1197.0,81.8,5,Petrol,Automatic,First Owner,Dealer,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3845,Hyundai,Grand,Sportz,2017,450000,56290,24.0,1186.0,73.97,5,Diesel,Manual,First Owner,Dealer,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
3846,BMW,X4,d,2019,5400000,7500,16.78,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3847,BMW,X4,d,2019,5500000,8500,16.78,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
3848,Honda,Amaze,BSIV,2019,779000,7032,19.0,1199.0,88.76,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
3849,Skoda,Rapid,Elegance,2016,645000,11000,14.3,1598.0,103.5,5,Petrol,Automatic,First Owner,Dealer,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3850,Volvo,V40,Design,2018,2475000,2000,16.8,1984.0,150.0,5,Diesel,Automatic,First Owner,Dealer,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3851,Hyundai,i20,Asta,2017,730000,37333,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3852,Maruti,Ertiga,VDI,2014,450000,15000,20.77,1248.0,88.76,7,Diesel,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3853,Hyundai,Sonata,MT,2012,550000,330000,13.44,2359.0,198.25,5,Petrol,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3854,Maruti,Wagon,CNG,2017,420000,60000,26.6,998.0,58.16,5,CNG,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
3855,Toyota,Etios,GD,2016,509999,80000,23.59,1364.0,67.05,5,Diesel,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
3856,Toyota,Innova,Seater,2015,905000,110000,12.99,2494.0,100.6,7,Diesel,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3858,Maruti,Alto,LX,2011,140000,72000,19.7,796.0,46.3,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3859,Toyota,Innova,IV,2006,300000,140000,12.8,2494.0,102.0,8,Diesel,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
3860,Maruti,Ritz,LXi,2015,300000,80000,18.5,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
3861,Maruti,Swift,VDi,2010,225000,120000,19.3,1248.0,73.9,5,Diesel,Manual,Second Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3862,Toyota,Innova,Seater,2015,860000,90000,12.99,2494.0,100.6,8,Diesel,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3863,Renault,Duster,Optional,2012,400000,100000,20.46,1461.0,83.8,5,Diesel,Manual,Second Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
3864,Maruti,Swift,LXi,2009,190000,90000,17.5,1298.0,85.8,5,Petrol,Manual,Third Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3865,Honda,Amaze,DTEC,2013,350000,140000,25.8,1498.0,98.6,5,Diesel,Manual,Third Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3866,Chevrolet,Spark,LS,2010,75000,120000,18.0,995.0,62.0,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3867,Maruti,Vitara,AMT,2019,860000,35000,24.3,1248.0,88.5,5,Diesel,Automatic,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3868,Maruti,Alto,VXI,2014,250000,50000,23.95,998.0,67.05,5,Petrol,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
3869,Hyundai,Verna,CRDi,2017,700000,82000,24.8,1396.0,88.7,5,Diesel,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
3870,Maruti,Swift,BSIV,2014,399000,70000,25.2,1248.0,74.0,5,Diesel,Manual,Third Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3871,Maruti,Ritz,LXi,2016,320000,90000,18.5,1197.0,85.8,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
3872,Toyota,Fortuner,AT,2015,2000000,60000,12.55,2982.0,168.5,7,Diesel,Automatic,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3873,Skoda,Octavia,MT,2014,1100000,79000,20.6,1968.0,141.0,5,Diesel,Manual,Second Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
3874,Toyota,Innova,seater,2011,750000,291000,12.8,2494.0,102.0,7,Diesel,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3875,Toyota,Innova,seater,2010,750000,250000,12.8,2494.0,102.0,7,Diesel,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
3876,Mahindra,Bolero,PS,2018,530000,20000,15.96,2523.0,63.0,9,Diesel,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
3877,Maruti,Ciaz,SHVS,2017,750000,53000,28.09,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
3878,Nissan,Micra,CVT,2017,560000,21500,19.34,1198.0,76.0,5,Petrol,Automatic,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3879,Tata,Tiago,Alloy,2017,450000,89000,27.28,1047.0,69.0,5,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
3880,Maruti,Swift,VXI,2013,459999,35000,19.1,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3881,Maruti,Zen,IV,2013,235000,43000,19.0,998.0,67.1,5,Petrol,Manual,Second Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
3882,Hyundai,Santro,GLS,2009,180000,80000,17.92,1086.0,62.1,5,Petrol,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
3883,Hyundai,Santro,XS,2007,140000,80000,17.8,1086.0,63.0,5,Petrol,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3884,Hyundai,i20,CRDi,2014,620000,110000,22.54,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
3885,Hyundai,EON,Era,2012,190000,100000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
3886,Hyundai,EON,Sportz,2018,380000,25000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
3887,Ford,EcoSport,BSIV,2019,1145000,20000,23.0,1498.0,98.96,5,Diesel,Manual,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
3888,Tata,Zest,XE,2017,540000,70000,22.95,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
3889,Toyota,Innova,seater,2011,800000,197000,12.8,2494.0,102.0,7,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
3890,Maruti,Wagon,BSIII,2006,150000,100000,14.0,1061.0,64.0,5,Petrol,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
3891,Maruti,800,Std,1995,55000,70000,16.1,796.0,37.0,4,Petrol,Manual,First Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
3892,Mahindra,XUV500,WD,2015,919999,140000,16.0,2179.0,140.0,7,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
3894,Maruti,Alto,BSIII,2009,135000,50000,19.7,796.0,46.3,5,Petrol,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3895,Tata,Tiago,XZ,2017,340000,40300,23.84,1199.0,84.0,5,Petrol,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
3896,Toyota,Innova,IV,2010,525000,120000,12.8,2494.0,102.0,8,Diesel,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
3897,Maruti,Celerio,VXI,2016,411000,25000,23.1,998.0,67.04,5,Petrol,Manual,Second Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
3898,Maruti,Wagon,Minor,2010,150000,155000,18.9,998.0,67.1,5,Petrol,Manual,Third Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
3899,Honda,Jazz,VTEC,2015,575000,50000,19.0,1199.0,88.7,5,Petrol,Automatic,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
3900,Hyundai,i20,,2017,595000,30030,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Dealer,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
